timestamp,station_id,location_type,vehicle_id,vehicle_type,arrival_time,charging_start_time,charging_end_time,waiting_time,battery_capacity_kwh,initial_soc,final_soc,energy_consumed_kwh,charging_power_kw,charging_duration,queue_length,station_load,electricity_price,renewable_energy_ratio,traffic_density,weather_condition,day_of_week,time_slot,charging_demand,assigned_charger_id,charging_priority,optimization_reward
2025-02-07 23:15:00,ST019,Urban,EV13645,Two-Wheeler,2025-02-07 23:15:00,2025-02-07 23:19:00,2025-02-08 08:33:00,4,75,13.82532699,100.0,64.63100476,7,554.0,8,25.05372396,14.31,0.388151917,Low,Clear,Friday,Off-Peak,23.3613509,CH2,High,-1.366187292
2025-02-07 23:30:00,ST013,Urban,EV13646,Two-Wheeler,2025-02-07 23:30:00,2025-02-07 23:41:00,2025-02-08 00:20:00,11,30,57.07163405,100.0,12.87850978,22,39.0,5,24.72382738,6.93,0.277779832,Low,Cloudy,Friday,Off-Peak,25.16994889,CH7,Medium,-10.11137053
2025-02-07 23:45:00,ST002,Highway,EV13647,Car,2025-02-07 23:45:00,2025-02-07 23:52:00,2025-02-08 03:24:00,7,40,36.846196,98.87780877,24.81264511,7,212.0,7,30.74977724,7.0,0.327018644,Low,Clear,Friday,Off-Peak,34.86751893,CH3,Medium,-6.839396125
2025-02-08 00:00:00,ST016,Urban,EV13648,Two-Wheeler,2025-02-08 00:00:00,2025-02-08 00:02:00,2025-02-08 05:02:00,2,40,11.97539451,99.47943596,35.00161658,7,300.0,7,18.46657824,11.6,0.379172467,Low,Clear,Saturday,Off-Peak,14.21160293,CH9,High,2.181858358
2025-02-08 00:15:00,ST011,Highway,EV13649,Car,2025-02-08 00:15:00,2025-02-08 00:31:00,2025-02-08 06:26:00,16,100,33.75524257,98.95895405,65.20371147,11,355.0,7,20.26134555,12.84,0.386873397,Low,Clear,Saturday,Off-Peak,22.93718023,CH2,Medium,-11.94606721
2025-02-08 00:30:00,ST017,Urban,EV13650,Car,2025-02-08 00:30:00,2025-02-08 00:40:00,2025-02-08 01:48:00,10,30,18.47288098,100.0,24.45813571,22,68.0,3,13.54858204,10.18,0.195475534,Low,Rainy,Saturday,Off-Peak,8.983895657,CH5,High,-8.345450383
2025-02-08 00:45:00,ST015,Urban,EV13651,Car,2025-02-08 00:45:00,2025-02-08 00:57:00,2025-02-08 02:22:00,12,40,59.95412929,98.98316173,15.61161297,11,85.0,6,24.02171968,6.03,0.382243932,Low,Clear,Saturday,Off-Peak,21.88001187,CH7,Low,-8.337025988
2025-02-08 01:00:00,ST013,Highway,EV13652,Car,2025-02-08 01:00:00,2025-02-08 01:04:00,2025-02-08 06:35:00,4,75,19.31723336,100.0,60.51207498,11,331.0,4,16.00275738,12.75,0.193821094,Low,Cloudy,Saturday,Off-Peak,12.13381351,CH2,Low,-3.385918667
2025-02-08 01:15:00,ST012,Urban,EV13653,Car,2025-02-08 01:15:00,2025-02-08 01:22:00,2025-02-08 02:04:00,7,60,39.26820215,98.50567058,35.54248106,50,42.0,6,30.39319352,5.3,0.139555539,Low,Clear,Saturday,Off-Peak,30.38791722,CH10,Medium,-11.89197254
2025-02-08 01:30:00,ST001,Urban,EV13654,Bus,2025-02-08 01:30:00,2025-02-08 01:43:00,2025-02-08 02:02:00,13,30,36.84666477,91.32844237,16.34453328,50,19.0,3,24.26158577,14.16,0.367565047,Low,Clear,Saturday,Off-Peak,25.63328676,CH2,Medium,-8.325365739
2025-02-08 01:45:00,ST006,Highway,EV13655,Car,2025-02-08 01:45:00,2025-02-08 01:47:00,2025-02-08 04:12:00,2,40,33.23854967,100.0,26.70458013,11,145.0,4,15.76794494,9.08,0.290480062,Low,Rainy,Saturday,Off-Peak,17.66392989,CH1,High,1.560812875
2025-02-08 02:00:00,ST012,Urban,EV13656,Bus,2025-02-08 02:00:00,2025-02-08 02:12:00,2025-02-08 03:11:00,12,60,26.60200353,100.0,44.03879788,50,59.0,3,29.53022368,14.73,0.291165735,Low,Clear,Saturday,Off-Peak,27.34827592,CH10,Low,-10.67107269
2025-02-08 02:15:00,ST007,Urban,EV13657,Car,2025-02-08 02:15:00,2025-02-08 02:26:00,2025-02-08 07:18:00,11,100,47.07038003,100.0,52.92961997,11,292.0,5,27.35817086,7.14,0.317532962,Low,Cloudy,Saturday,Off-Peak,25.36695404,CH2,Medium,-9.445645313
2025-02-08 02:30:00,ST019,Highway,EV13658,Two-Wheeler,2025-02-08 02:30:00,2025-02-08 02:36:00,2025-02-08 03:00:00,6,30,10.36687552,79.2363042,20.6608286,50,24.0,9,24.15704445,12.47,0.270151151,Low,Clear,Saturday,Off-Peak,23.39848619,CH1,Medium,-7.226874369
2025-02-08 02:45:00,ST009,Urban,EV13659,Two-Wheeler,2025-02-08 02:45:00,2025-02-08 02:55:00,2025-02-08 10:20:00,10,100,18.98036081,100.0,81.01963919,11,445.0,3,28.17918122,10.37,0.370047912,Low,Rainy,Saturday,Off-Peak,28.04138635,CH5,High,-6.03439888
2025-02-08 03:00:00,ST011,Highway,EV13660,Car,2025-02-08 03:00:00,2025-02-08 03:00:00,2025-02-08 03:38:00,0,30,59.89910436,100.0,12.03026869,22,38.0,6,18.2261736,6.05,0.112994806,Low,Rainy,Saturday,Off-Peak,16.42661879,CH3,High,-3.255390544
2025-02-08 03:15:00,ST017,Highway,EV13661,Bus,2025-02-08 03:15:00,2025-02-08 03:24:00,2025-02-08 10:40:00,9,60,17.36029524,100.0,49.58382286,7,436.0,8,33.02053387,14.76,0.285805674,Low,Rainy,Saturday,Off-Peak,29.13704194,CH9,High,-11.02993655
2025-02-08 03:30:00,ST007,Highway,EV13662,Bus,2025-02-08 03:30:00,2025-02-08 03:40:00,2025-02-08 07:21:00,10,100,18.64760323,99.73912869,81.09152546,22,221.0,7,28.32311564,10.85,0.163002601,Low,Clear,Saturday,Off-Peak,29.61369545,CH10,Medium,-14.27454509
2025-02-08 03:45:00,ST009,Highway,EV13663,Car,2025-02-08 03:45:00,2025-02-08 03:50:00,2025-02-08 10:42:00,5,60,20.36965247,100.0,47.77820852,7,412.0,9,32.46518614,9.85,0.168069473,Low,Cloudy,Saturday,Off-Peak,36.28725587,CH2,High,-10.95095304
2025-02-08 04:00:00,ST017,Urban,EV13664,Bus,2025-02-08 04:00:00,2025-02-08 04:21:00,2025-02-08 08:28:00,21,40,29.10663865,100.0,28.35734454,7,247.0,4,32.7458656,7.88,0.399780606,Low,Clear,Saturday,Off-Peak,28.58904087,CH5,High,-17.55575495
2025-02-08 04:15:00,ST003,Urban,EV13665,Two-Wheeler,2025-02-08 04:15:00,2025-02-08 04:22:00,2025-02-08 09:37:00,7,100,40.95484917,98.78155076,57.82670159,11,315.0,6,23.68096396,12.21,0.189309014,Low,Clear,Saturday,Off-Peak,27.47702598,CH1,Medium,-9.056922377
2025-02-08 04:30:00,ST011,Urban,EV13666,Car,2025-02-08 04:30:00,2025-02-08 04:37:00,2025-02-08 05:34:00,7,40,43.81741908,96.63981201,21.12895717,22,57.0,4,19.43233598,11.19,0.323603709,Low,Cloudy,Saturday,Off-Peak,21.95167273,CH9,High,-3.178355929
2025-02-08 04:45:00,ST020,Highway,EV13667,Car,2025-02-08 04:45:00,2025-02-08 04:54:00,2025-02-08 08:02:00,9,60,38.79109183,96.40990587,34.57128842,11,188.0,6,31.94888395,8.44,0.169003682,Low,Rainy,Saturday,Off-Peak,30.04983569,CH3,Low,-13.31966634
2025-02-08 05:00:00,ST015,Highway,EV13668,Car,2025-02-08 05:00:00,2025-02-08 05:02:00,2025-02-08 10:14:00,2,75,23.19145183,99.630064,57.32895912,11,312.0,1,26.93737532,12.48,0.210117436,Low,Rainy,Saturday,Off-Peak,27.97891003,CH6,Medium,-1.583951971
2025-02-08 05:15:00,ST009,Urban,EV13669,Bus,2025-02-08 05:15:00,2025-02-08 05:35:00,2025-02-08 06:41:00,20,40,35.44510709,96.284116,24.33560356,22,66.0,4,33.75360557,5.86,0.150581838,Low,Clear,Saturday,Off-Peak,33.55192506,CH7,High,-24.23326599
2025-02-08 05:30:00,ST002,Highway,EV13670,Bus,2025-02-08 05:30:00,2025-02-08 05:38:00,2025-02-08 13:46:00,8,100,43.56050315,100.0,56.43949685,7,488.0,8,18.28340579,14.29,0.348767854,Low,Rainy,Saturday,Off-Peak,22.66207799,CH7,Low,-5.193645535
2025-02-08 05:45:00,ST014,Highway,EV13671,Car,2025-02-08 05:45:00,2025-02-08 05:57:00,2025-02-08 14:47:00,12,100,37.44173601,99.32263776,61.88090175,7,530.0,1,13.18333492,12.3,0.140851268,Low,Rainy,Saturday,Off-Peak,8.708426578,CH9,Low,-10.91112895
2025-02-08 06:00:00,ST009,Highway,EV13672,Two-Wheeler,2025-02-08 06:00:00,2025-02-08 06:11:00,2025-02-08 07:43:00,11,60,43.78168077,100.0,33.73099154,22,92.0,7,26.93406965,14.88,0.131024513,Low,Rainy,Saturday,Off-Peak,30.02587671,CH4,High,-15.95607854
2025-02-08 06:15:00,ST010,Urban,EV13673,Bus,2025-02-08 06:15:00,2025-02-08 06:26:00,2025-02-08 07:08:00,11,40,19.01401027,100.0,32.39439589,50,42.0,6,33.25768134,6.75,0.159110779,Low,Clear,Saturday,Off-Peak,28.41934643,CH7,High,-15.8782129
2025-02-08 06:30:00,ST010,Highway,EV13674,Car,2025-02-08 06:30:00,2025-02-08 06:38:00,2025-02-08 08:06:00,8,75,55.46550679,98.49451986,32.2717598,22,88.0,4,25.11194906,6.11,0.332967485,Low,Rainy,Saturday,Off-Peak,27.69321438,CH1,Medium,-5.03336525
2025-02-08 06:45:00,ST011,Urban,EV13675,Bus,2025-02-08 06:45:00,2025-02-08 07:03:00,2025-02-08 10:20:00,18,100,26.42890389,98.95743847,72.52853458,22,197.0,2,27.19712234,9.35,0.123474906,Low,Cloudy,Saturday,Off-Peak,30.72357296,CH5,High,-20.73517729
2025-02-08 07:00:00,ST002,Highway,EV13676,Bus,2025-02-08 07:00:00,2025-02-08 07:09:00,2025-02-08 13:02:00,9,75,13.92547196,100.0,64.55589603,11,353.0,2,85.76268734,11.59,0.294460516,High,Cloudy,Saturday,Peak,83.37125321,CH10,Medium,-18.31872199
2025-02-08 07:15:00,ST012,Urban,EV13677,Bus,2025-02-08 07:15:00,2025-02-08 07:15:00,2025-02-08 14:05:00,0,60,19.57764012,99.44192272,47.91856956,7,410.0,7,100.0,7.17,0.358346385,High,Cloudy,Saturday,Peak,95.6864427,CH3,Low,-12.74960845
2025-02-08 07:30:00,ST019,Urban,EV13678,Two-Wheeler,2025-02-08 07:30:00,2025-02-08 07:37:00,2025-02-08 09:16:00,7,100,15.89003959,98.4860246,82.59598502,50,99.0,10,97.56307713,9.73,0.217238863,High,Clear,Saturday,Peak,93.19551954,CH10,Low,-24.99544953
2025-02-08 07:45:00,ST018,Highway,EV13679,Bus,2025-02-08 07:45:00,2025-02-08 07:53:00,2025-02-08 08:24:00,8,60,52.34513642,95.65913322,25.98839808,50,31.0,4,87.18967292,10.04,0.337728699,High,Clear,Saturday,Peak,84.86600835,CH1,Medium,-17.30607361
2025-02-08 08:00:00,ST010,Urban,EV13680,Two-Wheeler,2025-02-08 08:00:00,2025-02-08 08:17:00,2025-02-08 17:13:00,17,100,36.77617554,99.41950049,62.64332496,7,536.0,11,92.27689306,9.35,0.280689307,High,Rainy,Saturday,Peak,91.14188532,CH2,Low,-32.53469941
2025-02-08 08:15:00,ST004,Urban,EV13681,Car,2025-02-08 08:15:00,2025-02-08 08:26:00,2025-02-08 09:56:00,11,60,45.28369514,100.0,32.82978292,22,90.0,4,99.00631792,10.84,0.20611298,High,Cloudy,Saturday,Peak,97.7655515,CH9,Medium,-26.61787418
2025-02-08 08:30:00,ST004,Urban,EV13682,Car,2025-02-08 08:30:00,2025-02-08 08:42:00,2025-02-08 11:21:00,12,75,25.73490412,100.0,55.69882191,22,159.0,3,95.14599597,8.51,0.105243337,High,Cloudy,Saturday,Peak,94.9796145,CH5,High,-29.3718991
2025-02-08 08:45:00,ST015,Highway,EV13683,Car,2025-02-08 08:45:00,2025-02-08 08:47:00,2025-02-08 10:45:00,2,40,46.88619783,100.0,21.24552087,11,118.0,2,82.04849796,12.65,0.359067504,High,Rainy,Saturday,Peak,79.55934672,CH3,Low,-8.637674487
2025-02-08 09:00:00,ST001,Highway,EV13684,Two-Wheeler,2025-02-08 09:00:00,2025-02-08 09:14:00,2025-02-08 11:14:00,14,30,31.50519503,100.0,20.54844149,11,120.0,2,78.82153464,11.71,0.201973651,High,Rainy,Saturday,Peak,80.45118857,CH6,Low,-24.70509739
2025-02-08 09:15:00,ST011,Highway,EV13685,Two-Wheeler,2025-02-08 09:15:00,2025-02-08 09:15:00,2025-02-08 12:28:00,0,30,26.16384612,100.0,22.15084616,7,193.0,4,73.89332806,5.22,0.247014947,High,Clear,Saturday,Peak,71.13264002,CH3,Low,-9.368217187
2025-02-08 09:30:00,ST003,Urban,EV13686,Car,2025-02-08 09:30:00,2025-02-08 09:46:00,2025-02-08 14:44:00,16,60,42.25146724,100.0,34.64911965,7,298.0,1,96.10751398,12.08,0.326878813,High,Cloudy,Saturday,Peak,97.92754882,CH6,High,-25.9151384
2025-02-08 09:45:00,ST012,Urban,EV13687,Car,2025-02-08 09:45:00,2025-02-08 09:48:00,2025-02-08 10:06:00,3,30,46.79699263,97.53779894,15.22224189,50,18.0,5,97.15976765,9.09,0.30513009,High,Clear,Saturday,Peak,93.81579764,CH7,High,-15.77805082
2025-02-08 10:00:00,ST002,Urban,EV13688,Bus,2025-02-08 10:00:00,2025-02-08 10:04:00,2025-02-08 14:47:00,4,100,48.12833139,100.0,51.87166861,11,283.0,10,100.0,6.65,0.757307646,High,Clear,Saturday,Peak,98.90037648,CH6,Low,-6.280770615
2025-02-08 10:15:00,ST006,Highway,EV13689,Two-Wheeler,2025-02-08 10:15:00,2025-02-08 10:22:00,2025-02-08 15:13:00,7,40,15.05807618,100.0,33.97676953,7,291.0,11,83.50154532,14.69,0.720359063,High,Rainy,Saturday,Peak,82.31341717,CH10,Medium,-7.589537172
2025-02-08 10:30:00,ST015,Highway,EV13690,Car,2025-02-08 10:30:00,2025-02-08 10:42:00,2025-02-08 15:08:00,12,60,17.82798874,99.12625641,48.7789606,11,266.0,1,86.73741416,10.94,0.767574681,High,Cloudy,Saturday,Peak,89.3998455,CH5,Low,-6.820242414
2025-02-08 10:45:00,ST016,Urban,EV13691,Bus,2025-02-08 10:45:00,2025-02-08 10:49:00,2025-02-08 12:41:00,4,60,34.39409901,100.0,39.36354059,22,112.0,5,98.63770608,14.19,0.427040813,High,Rainy,Saturday,Peak,99.47590276,CH4,Low,-13.41631684
2025-02-08 11:00:00,ST015,Urban,EV13692,Bus,2025-02-08 11:00:00,2025-02-08 11:05:00,2025-02-08 13:22:00,5,75,25.05061047,92.27778486,50.42038079,22,137.0,3,39.02047629,7.52,0.664168033,Medium,Rainy,Saturday,Off-Peak,35.18983567,CH10,High,5.620945743
2025-02-08 11:15:00,ST012,Urban,EV13693,Car,2025-02-08 11:15:00,2025-02-08 11:15:00,2025-02-08 15:04:00,0,30,12.1886514,100.0,26.34340458,7,229.0,4,47.78657341,11.72,0.681919518,Medium,Rainy,Saturday,Off-Peak,51.15771184,CH2,Low,8.900270855
2025-02-08 11:30:00,ST001,Highway,EV13694,Bus,2025-02-08 11:30:00,2025-02-08 11:38:00,2025-02-08 22:23:00,8,100,24.6339936,99.92419184,75.29019824,7,645.0,5,61.72377061,11.67,0.742689429,Medium,Rainy,Saturday,Off-Peak,57.57581492,CH10,Low,-0.564071262
2025-02-08 11:45:00,ST010,Urban,EV13695,Car,2025-02-08 11:45:00,2025-02-08 11:55:00,2025-02-08 14:14:00,10,30,10.65462478,95.85520933,25.56017536,11,139.0,10,44.24570902,10.3,0.720364279,Medium,Rainy,Saturday,Off-Peak,48.99371189,CH10,Low,-2.238213439
2025-02-08 12:00:00,ST001,Highway,EV13696,Bus,2025-02-08 12:00:00,2025-02-08 12:04:00,2025-02-08 18:46:00,4,100,26.30865548,100.0,73.69134452,11,402.0,5,45.71311745,14.63,0.615377833,Medium,Clear,Saturday,Off-Peak,40.87217422,CH1,Low,2.818711487
2025-02-08 12:15:00,ST014,Urban,EV13697,Two-Wheeler,2025-02-08 12:15:00,2025-02-08 12:28:00,2025-02-08 14:22:00,13,75,45.3204757,100.0,41.00964323,22,114.0,9,42.29403336,13.13,0.614574895,Medium,Rainy,Saturday,Off-Peak,38.43463714,CH5,Low,-7.521559825
2025-02-08 12:30:00,ST003,Highway,EV13698,Two-Wheeler,2025-02-08 12:30:00,2025-02-08 12:41:00,2025-02-08 13:25:00,11,75,48.5072347,97.93706554,37.07237313,50,44.0,7,56.25106363,8.07,0.774410575,Medium,Rainy,Saturday,Off-Peak,53.36172598,CH2,Low,-2.517895483
2025-02-08 12:45:00,ST011,Urban,EV13699,Two-Wheeler,2025-02-08 12:45:00,2025-02-08 12:51:00,2025-02-08 14:07:00,6,75,15.46973858,100.0,63.39769607,50,76.0,1,58.89722742,11.19,0.611522959,Medium,Cloudy,Saturday,Off-Peak,57.56045933,CH6,Low,0.066243296
2025-02-08 13:00:00,ST012,Highway,EV13700,Car,2025-02-08 13:00:00,2025-02-08 13:14:00,2025-02-08 14:37:00,14,60,51.6993171,100.0,28.98040974,22,83.0,6,63.80766014,11.0,0.719612246,Medium,Clear,Saturday,Off-Peak,68.57137726,CH6,Medium,-8.173164646
2025-02-08 13:15:00,ST003,Urban,EV13701,Car,2025-02-08 13:15:00,2025-02-08 13:19:00,2025-02-08 13:50:00,4,40,37.89520443,100.0,24.84191823,50,31.0,5,61.89667961,9.43,0.655032668,Medium,Cloudy,Saturday,Off-Peak,62.18764244,CH8,High,0.771644131
2025-02-08 13:30:00,ST019,Urban,EV13702,Two-Wheeler,2025-02-08 13:30:00,2025-02-08 13:35:00,2025-02-08 14:25:00,5,60,26.48389477,97.21948913,42.44135661,50,50.0,9,49.04473016,6.35,0.719854851,Medium,Clear,Saturday,Off-Peak,48.66397428,CH7,High,2.286699497
2025-02-08 13:45:00,ST014,Urban,EV13703,Car,2025-02-08 13:45:00,2025-02-08 14:03:00,2025-02-08 14:29:00,18,40,43.70806836,98.58763473,21.95182655,50,26.0,4,54.59464205,5.47,0.415146245,Medium,Rainy,Saturday,Off-Peak,49.91116307,CH7,High,-18.46454106
2025-02-08 14:00:00,ST015,Highway,EV13704,Bus,2025-02-08 14:00:00,2025-02-08 14:11:00,2025-02-08 16:44:00,11,30,43.78039541,100.0,16.86588138,7,153.0,9,56.51356855,7.93,0.778961726,Medium,Clear,Saturday,Off-Peak,55.43326679,CH4,Medium,-3.43386192
2025-02-08 14:15:00,ST017,Highway,EV13705,Two-Wheeler,2025-02-08 14:15:00,2025-02-08 14:31:00,2025-02-08 15:27:00,16,40,37.72564698,89.96438652,20.89549581,22,56.0,5,59.57136739,5.26,0.480916328,Medium,Rainy,Saturday,Off-Peak,56.12424801,CH3,High,-15.98678362
2025-02-08 14:30:00,ST007,Urban,EV13706,Two-Wheeler,2025-02-08 14:30:00,2025-02-08 14:35:00,2025-02-08 18:44:00,5,75,40.40577889,100.0,44.69566583,11,249.0,4,51.76746446,14.57,0.718038425,Medium,Cloudy,Saturday,Off-Peak,50.22343526,CH5,High,4.187659856
2025-02-08 14:45:00,ST012,Urban,EV13707,Car,2025-02-08 14:45:00,2025-02-08 14:55:00,2025-02-08 15:33:00,10,40,24.34412728,100.0,30.26234909,50,38.0,4,63.69604164,9.11,0.459513593,Medium,Clear,Saturday,Off-Peak,67.80213713,CH7,Medium,-10.95380052
2025-02-08 15:00:00,ST015,Highway,EV13708,Car,2025-02-08 15:00:00,2025-02-08 15:10:00,2025-02-08 17:35:00,10,75,32.40829138,100.0,50.69378147,22,145.0,3,44.39886741,6.99,0.432180274,Medium,Cloudy,Saturday,Off-Peak,42.58034575,CH6,Low,-7.414365275
2025-02-08 15:15:00,ST007,Urban,EV13709,Two-Wheeler,2025-02-08 15:15:00,2025-02-08 15:18:00,2025-02-08 16:02:00,3,60,35.50497861,96.76925503,36.75856585,50,44.0,4,49.1515489,10.64,0.58103601,Medium,Cloudy,Saturday,Off-Peak,48.73190444,CH1,Low,2.600770527
2025-02-08 15:30:00,ST016,Urban,EV13710,Bus,2025-02-08 15:30:00,2025-02-08 15:43:00,2025-02-08 20:53:00,13,75,53.63488451,100.0,34.77383662,7,310.0,6,51.85795237,9.3,0.719335598,Medium,Cloudy,Saturday,Off-Peak,50.11589896,CH5,Low,-4.79152253
2025-02-08 15:45:00,ST013,Urban,EV13711,Bus,2025-02-08 15:45:00,2025-02-08 15:51:00,2025-02-08 21:27:00,6,100,39.08651235,100.0,60.91348765,11,336.0,8,62.07138888,13.84,0.703211307,Medium,Clear,Saturday,Off-Peak,65.51628778,CH8,High,-1.317938568
2025-02-08 16:00:00,ST009,Urban,EV13712,Two-Wheeler,2025-02-08 16:00:00,2025-02-08 16:03:00,2025-02-08 17:08:00,3,100,39.77452722,94.69965686,54.92512964,50,65.0,0,55.98004591,8.23,0.461454033,Medium,Clear,Saturday,Off-Peak,57.37497266,CH3,High,-0.352388187
2025-02-08 16:15:00,ST019,Urban,EV13713,Car,2025-02-08 16:15:00,2025-02-08 16:28:00,2025-02-08 18:41:00,13,75,33.28035585,98.51078705,48.9228234,22,133.0,7,64.93946437,14.56,0.72632652,Medium,Clear,Saturday,Off-Peak,69.81589756,CH5,Medium,-7.698097265
2025-02-08 16:30:00,ST004,Urban,EV13714,Car,2025-02-08 16:30:00,2025-02-08 16:52:00,2025-02-08 18:10:00,22,75,18.72996654,100.0,60.95252509,50,78.0,10,59.72978533,12.51,0.667280279,Medium,Rainy,Saturday,Off-Peak,62.18700328,CH1,High,-18.9275487
2025-02-08 16:45:00,ST002,Highway,EV13715,Two-Wheeler,2025-02-08 16:45:00,2025-02-08 16:48:00,2025-02-08 19:46:00,3,30,31.35580423,100.0,20.59325873,7,178.0,3,33.92337454,14.93,0.731383396,Medium,Clear,Saturday,Off-Peak,35.63248062,CH6,Low,10.65682697
2025-02-08 17:00:00,ST001,Highway,EV13716,Two-Wheeler,2025-02-08 17:00:00,2025-02-08 17:10:00,2025-02-08 17:54:00,10,40,11.90006739,100.0,35.23997304,50,44.0,2,80.38340623,12.75,0.250878764,High,Cloudy,Saturday,Peak,80.13020914,CH4,Low,-19.55031832
2025-02-08 17:15:00,ST005,Urban,EV13717,Car,2025-02-08 17:15:00,2025-02-08 17:17:00,2025-02-09 00:16:00,2,100,22.350682,99.23697014,76.88628814,11,419.0,2,92.29035101,8.43,0.115419902,High,Cloudy,Saturday,Peak,90.72712386,CH7,Medium,-17.99547314
2025-02-08 17:30:00,ST008,Urban,EV13718,Two-Wheeler,2025-02-08 17:30:00,2025-02-08 17:45:00,2025-02-08 20:11:00,15,100,47.31102107,100.0,52.68897893,22,146.0,3,93.45596469,6.28,0.389446354,High,Clear,Saturday,Peak,96.44883746,CH5,High,-23.50780232
2025-02-08 17:45:00,ST011,Highway,EV13719,Bus,2025-02-08 17:45:00,2025-02-08 17:55:00,2025-02-09 00:07:00,10,100,56.20834786,99.70049305,43.49214518,7,372.0,6,90.33888468,5.51,0.264858273,High,Rainy,Saturday,Peak,85.97802444,CH9,High,-23.12202875
2025-02-08 18:00:00,ST015,Highway,EV13720,Two-Wheeler,2025-02-08 18:00:00,2025-02-08 18:03:00,2025-02-08 18:34:00,3,40,21.73703753,86.74125999,26.00168898,50,31.0,5,92.49802798,7.95,0.280844235,High,Clear,Saturday,Peak,95.25859366,CH2,Low,-15.57427855
2025-02-08 18:15:00,ST019,Highway,EV13721,Bus,2025-02-08 18:15:00,2025-02-08 18:21:00,2025-02-09 03:27:00,6,100,36.267692,100.0,63.732308,7,546.0,5,88.29694658,10.62,0.10387586,High,Clear,Saturday,Peak,90.52264926,CH7,Low,-23.0431135
2025-02-08 18:30:00,ST008,Urban,EV13722,Bus,2025-02-08 18:30:00,2025-02-08 18:43:00,2025-02-09 07:03:00,13,100,13.35946157,99.70474259,86.34528102,7,740.0,7,88.90135074,14.32,0.179798112,High,Rainy,Saturday,Peak,84.49572672,CH3,Low,-28.88632677
2025-02-08 18:45:00,ST005,Highway,EV13723,Bus,2025-02-08 18:45:00,2025-02-08 18:50:00,2025-02-08 21:02:00,5,75,36.08065105,100.0,47.93951171,22,132.0,6,100.0,10.97,0.30954021,High,Cloudy,Saturday,Peak,103.6050626,CH9,Low,-18.7137937
2025-02-08 19:00:00,ST003,Highway,EV13724,Bus,2025-02-08 19:00:00,2025-02-08 19:12:00,2025-02-08 19:38:00,12,40,52.00336198,100.0,19.19865521,50,26.0,5,98.51627808,6.41,0.194443863,High,Cloudy,Saturday,Peak,97.76512846,CH1,High,-28.36993971
2025-02-08 19:15:00,ST020,Urban,EV13725,Car,2025-02-08 19:15:00,2025-02-08 19:27:00,2025-02-09 01:20:00,12,100,59.32501014,100.0,40.67498986,7,353.0,1,64.11256825,9.1,0.246000732,High,Cloudy,Saturday,Peak,66.7688964,CH2,Low,-17.94249168
2025-02-08 19:30:00,ST012,Urban,EV13726,Car,2025-02-08 19:30:00,2025-02-08 19:38:00,2025-02-09 00:02:00,8,60,49.26220262,100.0,30.44267843,7,264.0,3,83.31784924,7.31,0.254351176,High,Rainy,Saturday,Peak,85.15117269,CH9,Low,-18.53303458
2025-02-08 19:45:00,ST006,Urban,EV13727,Bus,2025-02-08 19:45:00,2025-02-08 19:58:00,2025-02-08 20:35:00,13,60,48.53760022,100.0,30.87743987,50,37.0,5,66.02366029,13.31,0.337588914,High,Rainy,Saturday,Peak,62.35218541,CH3,Low,-18.57706462
2025-02-08 20:00:00,ST020,Urban,EV13728,Car,2025-02-08 20:00:00,2025-02-08 20:13:00,2025-02-09 01:31:00,13,60,37.8219787,99.67739717,37.11325108,7,318.0,11,95.34165756,7.64,0.268993871,High,Cloudy,Saturday,Peak,97.4272752,CH9,Low,-29.49851537
2025-02-08 20:15:00,ST017,Highway,EV13729,Two-Wheeler,2025-02-08 20:15:00,2025-02-08 20:23:00,2025-02-09 00:50:00,8,75,35.58720063,100.0,48.30959953,11,267.0,3,80.98758148,14.87,0.106985596,High,Clear,Saturday,Peak,79.79073519,CH6,High,-22.48794841
2025-02-08 20:30:00,ST004,Highway,EV13730,Car,2025-02-08 20:30:00,2025-02-08 20:41:00,2025-02-09 00:55:00,11,60,20.24259431,98.01947294,46.66612718,11,254.0,4,70.42710473,13.75,0.208381575,High,Clear,Saturday,Peak,69.77294108,CH9,Medium,-20.83397371
2025-02-08 20:45:00,ST007,Highway,EV13731,Bus,2025-02-08 20:45:00,2025-02-08 20:56:00,2025-02-08 23:37:00,11,30,38.76309061,100.0,18.37107282,7,161.0,1,80.9550565,12.88,0.193818435,High,Rainy,Saturday,Peak,81.01100665,CH9,Low,-21.87645826
2025-02-08 21:00:00,ST019,Highway,EV13732,Two-Wheeler,2025-02-08 21:00:00,2025-02-08 21:10:00,2025-02-09 04:07:00,10,60,18.67312482,99.9220473,48.74935349,7,417.0,4,93.24743132,11.01,0.315432031,High,Rainy,Saturday,Peak,92.96491112,CH8,High,-21.18652534
2025-02-08 21:15:00,ST016,Urban,EV13733,Two-Wheeler,2025-02-08 21:15:00,2025-02-08 21:24:00,2025-02-08 23:15:00,9,40,49.69563264,100.0,20.12174695,11,111.0,8,79.16508236,12.57,0.140720592,High,Rainy,Saturday,Peak,80.61751696,CH2,Medium,-24.6113987
2025-02-08 21:30:00,ST018,Urban,EV13734,Two-Wheeler,2025-02-08 21:30:00,2025-02-08 21:39:00,2025-02-08 23:14:00,9,100,15.43893651,95.23277107,79.79383456,50,95.0,2,71.65295107,12.12,0.321659484,High,Clear,Saturday,Peak,73.95027558,CH6,Low,-14.68080569
